TransactionID,Date,AccountCode,Amount,Currency,CustomerID
7958,2023-09-25,7000,2609.1,EUR,CUST003
7959,2024-01-06,7000,4227.67,EUR,CUST015
7960,2025-01-21,7000,586.52,EUR,CUST015
7961,2025-09-03,6000,424.2,EUR,CUST012
7962,2020-11-17,6000,1646.97,EUR,CUST018
7963,2020-05-09,6000,2108.57,EUR,CUST019
7964,2022-08-03,7000,165.81,EUR,CUST007
7965,2020-02-06,7000,3310.67,EUR,CUST014
7966,2023-05-18,6000,2575.32,EUR,CUST016
7967,2021-01-11,6000,691.42,EUR,CUST012
7968,2022-04-04,6000,3215.36,EUR,CUST019
7969,2020-10-05,6000,1292.48,EUR,CUST004
7970,2021-12-16,7000,1402.43,EUR,CUST014
7971,2024-08-13,6000,2215.32,EUR,CUST015
7972,2021-02-05,7000,1533.44,EUR,CUST015
7973,2020-12-16,6000,1626.63,EUR,CUST014
7974,2022-10-30,7000,3105.0,EUR,CUST006
7975,2019-12-31,6000,3260.68,EUR,CUST020
7976,2024-04-11,7000,4931.18,EUR,CUST008
7977,2024-06-02,6000,4060.99,EUR,CUST015
7978,2020-07-07,6000,592.14,EUR,CUST012
7979,2025-03-24,6000,2932.91,EUR,CUST015
7980,2023-12-21,7000,3353.14,EUR,CUST016
7981,2022-06-16,6000,2304.38,EUR,CUST015
7982,2021-08-12,6000,1177.51,EUR,CUST008
7983,2022-09-25,7000,1295.16,EUR,CUST019
7984,2022-01-29,7000,4497.87,EUR,CUST002
7985,2022-04-17,7000,2248.79,EUR,CUST001
7986,2021-01-18,7000,4372.43,EUR,CUST004
7987,2023-01-08,7000,1441.6,EUR,CUST013
7988,2024-01-30,7000,207.51,EUR,CUST014
7989,2021-05-07,7000,1770.73,EUR,CUST012
7990,2024-10-17,7000,3845.2,EUR,CUST003
7991,2021-10-12,7000,3288.1,EUR,CUST020
7992,2020-02-16,6000,2840.72,EUR,CUST020
7993,2024-07-28,6000,3289.47,EUR,CUST003
7994,2022-07-17,6000,431.65,EUR,CUST020
7995,2019-10-10,6000,155.86,EUR,CUST003
7996,2024-01-22,7000,1766.97,EUR,CUST016
7997,2023-05-12,6000,3131.02,EUR,CUST003
7998,2024-10-16,6000,2418.08,EUR,CUST014
7999,2023-07-18,7000,3408.64,EUR,CUST002
8000,2022-05-10,6000,4389.42,EUR,CUST001
8001,2023-12-05,7000,2888.89,EUR,CUST005
8002,2020-09-22,6000,4807.37,EUR,CUST015
8003,2025-01-13,7000,909.4,EUR,CUST010
8004,2020-02-21,7000,1696.81,EUR,CUST003
8005,2021-07-11,7000,3341.15,EUR,CUST019
8006,2023-01-13,6000,1210.8,EUR,CUST007
8007,2022-08-05,6000,3277.02,EUR,CUST016
8008,2025-06-28,7000,286.16,EUR,CUST015
8009,2022-05-26,7000,2527.43,EUR,CUST017
8010,2022-02-11,7000,582.96,EUR,CUST003
8011,2025-02-24,7000,217.91,EUR,CUST020
8012,2025-03-13,6000,2094.52,EUR,CUST008
8013,2022-04-11,6000,1642.49,EUR,CUST016
8014,2025-03-04,7000,228.11,EUR,CUST009
8015,2024-10-26,7000,1017.13,EUR,CUST002
8016,2021-01-19,7000,1536.75,EUR,CUST015
8017,2022-11-15,7000,2430.43,EUR,CUST018
8018,2020-07-20,7000,189.3,EUR,CUST020
8019,2024-09-21,7000,3068.0,EUR,CUST010
8020,2024-09-26,7000,2459.18,EUR,CUST002
8021,2021-01-15,7000,600.44,EUR,CUST004
8022,2020-08-29,7000,3000.87,EUR,CUST016
8023,2020-04-02,6000,1066.89,EUR,CUST012
8024,2020-11-26,7000,3281.09,EUR,CUST016
8025,2021-10-12,6000,3077.97,EUR,CUST020
8026,2023-07-13,6000,977.73,EUR,CUST018
8027,2021-07-02,7000,1775.81,EUR,CUST014
8028,2021-11-09,6000,3888.78,EUR,CUST016
8029,2024-04-17,6000,4033.22,EUR,CUST017
8030,2024-02-24,6000,3514.25,EUR,CUST020
8031,2020-10-18,6000,1227.15,EUR,CUST018
8032,2022-03-20,7000,163.37,EUR,CUST009
8033,2022-02-07,6000,2630.69,EUR,CUST010
8034,2021-12-29,7000,3733.01,EUR,CUST015
8035,2023-07-06,6000,2151.78,EUR,CUST013
8036,2021-07-24,6000,3602.51,EUR,CUST004
8037,2023-02-27,7000,233.31,EUR,CUST004
8038,2020-11-01,6000,3921.7,EUR,CUST019
8039,2022-10-12,6000,2948.9,EUR,CUST010
8040,2021-07-21,6000,3149.62,EUR,CUST013
8041,2021-02-09,6000,4644.64,EUR,CUST016
8042,2025-04-30,6000,278.24,EUR,CUST004
8043,2022-12-19,7000,2261.6,EUR,CUST005
8044,2022-06-02,6000,2106.21,EUR,CUST010
8045,2020-07-24,7000,4972.91,EUR,CUST007
8046,2024-05-02,6000,648.54,EUR,CUST008
8047,2023-07-28,6000,4670.13,EUR,CUST008
8048,2023-04-14,6000,1299.78,EUR,CUST005
8049,2021-01-10,7000,624.25,EUR,CUST002
8050,2023-05-29,6000,1396.07,EUR,CUST009
8051,2021-03-09,7000,4171.21,EUR,CUST016
8052,2025-09-07,6000,3648.22,EUR,CUST004
8053,2023-04-17,7000,637.78,EUR,CUST020
8054,2022-03-14,7000,1946.88,EUR,CUST004
8055,2022-04-04,6000,728.37,EUR,CUST013
8056,2019-12-01,6000,4902.82,EUR,CUST019
8057,2022-03-22,6000,575.71,EUR,CUST010
8058,2020-11-30,7000,2599.28,EUR,CUST010
8059,2024-02-24,6000,4158.22,EUR,CUST012
8060,2020-07-27,7000,1085.6,EUR,CUST003
8061,2021-08-12,6000,1226.72,EUR,CUST008
8062,2023-11-14,7000,3974.91,EUR,CUST013
8063,2023-03-20,6000,2669.94,EUR,CUST016
8064,2021-03-16,7000,1235.49,EUR,CUST003
8065,2022-11-30,7000,4422.01,EUR,CUST004
8066,2020-09-24,6000,3420.49,EUR,CUST001
8067,2022-01-10,7000,4640.8,EUR,CUST004
8068,2020-04-23,6000,3618.61,EUR,CUST018
8069,2021-07-24,6000,4640.23,EUR,CUST014
8070,2023-12-28,6000,1277.49,EUR,CUST010
8071,2024-03-26,6000,2905.97,EUR,CUST013
8072,2022-01-25,6000,1754.3,EUR,CUST008
8073,2023-04-28,6000,3506.88,EUR,CUST014
8074,2023-03-28,7000,1706.54,EUR,CUST017
8075,2022-03-11,6000,4931.57,EUR,CUST007
8076,2021-01-30,7000,517.34,EUR,CUST009
8077,2024-06-26,6000,2780.62,EUR,CUST002
8078,2024-05-08,7000,2795.91,EUR,CUST013
8079,2025-05-22,7000,1528.53,EUR,CUST007
8080,2019-11-17,7000,804.08,EUR,CUST004
8081,2022-11-21,6000,859.98,EUR,CUST001
8082,2021-05-17,7000,1438.57,EUR,CUST015
8083,2023-10-28,6000,4280.73,EUR,CUST006
8084,2022-07-28,6000,3163.1,EUR,CUST011
8085,2023-08-06,6000,3452.63,EUR,CUST002
8086,2020-11-03,6000,3742.27,EUR,CUST002
8087,2020-11-08,7000,287.86,EUR,CUST010
8088,2024-10-25,7000,377.07,EUR,CUST005
8089,2023-12-13,7000,3641.55,EUR,CUST007
8090,2022-09-14,6000,759.52,EUR,CUST003
8091,2023-01-11,6000,2196.47,EUR,CUST019
8092,2021-01-15,6000,2671.49,EUR,CUST016
8093,2022-01-22,6000,2425.71,EUR,CUST005
8094,2021-12-05,7000,1046.02,EUR,CUST015
8095,2019-12-21,6000,4488.11,EUR,CUST004
8096,2025-03-27,6000,2936.37,EUR,CUST006
8097,2023-07-17,6000,2656.63,EUR,CUST005
8098,2022-12-06,7000,3156.17,EUR,CUST014
8099,2020-02-02,7000,1792.88,EUR,CUST015
8100,2025-05-29,7000,3332.28,EUR,CUST011
8101,2022-01-31,6000,1689.55,EUR,CUST010
8102,2021-04-16,7000,3850.98,EUR,CUST009
8103,2021-09-28,7000,1072.18,EUR,CUST002
8104,2023-10-19,7000,3326.27,EUR,CUST008
8105,2023-12-18,6000,2887.76,EUR,CUST017
8106,2022-04-04,6000,1197.35,EUR,CUST006
8107,2020-12-26,6000,4721.15,EUR,CUST002
8108,2021-10-14,6000,3904.12,EUR,CUST002
8109,2023-02-03,7000,1711.36,EUR,CUST003
8110,2021-04-06,7000,973.02,EUR,CUST006
8111,2025-01-22,7000,550.41,EUR,CUST003
8112,2023-04-06,7000,2595.98,EUR,CUST014
8113,2021-11-24,6000,2392.02,EUR,CUST018
8114,2023-03-06,7000,2764.31,EUR,CUST013
8115,2020-02-01,6000,4485.36,EUR,CUST019
8116,2023-12-20,6000,2400.23,EUR,CUST011
8117,2022-08-23,6000,1967.52,EUR,CUST011
8118,2021-06-07,6000,4944.94,EUR,CUST005
8119,2024-03-23,7000,4880.09,EUR,CUST020
8120,2024-01-23,6000,2775.86,EUR,CUST003
8121,2022-02-15,7000,3522.01,EUR,CUST020
8122,2025-08-23,7000,2948.45,EUR,CUST011
8123,2022-03-11,7000,1573.06,EUR,CUST003
8124,2023-07-27,6000,4538.7,EUR,CUST009
8125,2021-12-20,7000,2776.21,EUR,CUST013
8126,2023-08-20,6000,207.82,EUR,CUST016
8127,2023-03-20,6000,2351.98,EUR,CUST007
8128,2025-08-15,6000,1500.58,EUR,CUST013
8129,2024-12-15,7000,1165.91,EUR,CUST008
8130,2022-03-12,6000,3889.45,EUR,CUST019
8131,2023-12-10,7000,586.57,EUR,CUST009
8132,2020-06-17,7000,4721.99,EUR,CUST014
8133,2024-03-10,6000,2889.79,EUR,CUST006
8134,2021-06-30,6000,4270.74,EUR,CUST019
8135,2024-04-26,6000,4502.94,EUR,CUST013
8136,2024-12-26,7000,3741.37,EUR,CUST006
8137,2025-07-03,6000,4007.65,EUR,CUST001
8138,2022-10-07,6000,2330.78,EUR,CUST004
8139,2023-06-17,7000,2821.6,EUR,CUST002
8140,2022-11-14,6000,2665.7,EUR,CUST012
8141,2023-05-06,7000,4987.7,EUR,CUST008
8142,2021-02-11,7000,1835.38,EUR,CUST009
8143,2020-05-12,6000,4208.92,EUR,CUST015
8144,2025-09-14,7000,3624.2,EUR,CUST004
8145,2024-11-11,7000,3590.02,EUR,CUST013
8146,2020-05-19,6000,1981.64,EUR,CUST016
8147,2023-12-23,6000,3734.79,EUR,CUST014
8148,2025-07-15,7000,4165.43,EUR,CUST010
8149,2025-06-20,7000,474.52,EUR,CUST019
8150,2024-07-17,6000,2259.7,EUR,CUST002
8151,2021-04-27,6000,336.0,EUR,CUST002
8152,2023-04-13,7000,4207.21,EUR,CUST007
8153,2024-03-15,6000,1242.44,EUR,CUST005
8154,2022-04-20,6000,4738.84,EUR,CUST019
8155,2020-09-08,6000,4400.66,EUR,CUST007
8156,2025-07-11,7000,4834.28,EUR,CUST020
8157,2024-09-17,7000,874.52,EUR,CUST005
8158,2024-01-26,7000,264.76,EUR,CUST009
8159,2024-08-10,6000,2962.01,EUR,CUST005
8160,2020-03-18,7000,3828.33,EUR,CUST016
8161,2021-01-28,7000,2986.33,EUR,CUST004
8162,2021-01-22,7000,1773.71,EUR,CUST004
8163,2021-05-17,6000,1998.06,EUR,CUST012
8164,2021-07-28,6000,3933.27,EUR,CUST010
8165,2023-07-18,7000,2025.44,EUR,CUST017
8166,2024-12-01,7000,1704.57,EUR,CUST003
8167,2022-07-14,6000,819.56,EUR,CUST008
8168,2025-08-07,7000,1745.88,EUR,CUST018
8169,2023-01-25,7000,1826.34,EUR,CUST002
8170,2019-10-01,6000,2817.56,EUR,CUST011
8171,2024-06-23,7000,1640.87,EUR,CUST001
8172,2019-11-21,7000,1132.06,EUR,CUST011
8173,2025-03-04,6000,309.6,EUR,CUST007
8174,2024-01-16,6000,3114.76,EUR,CUST007
8175,2020-11-07,7000,1937.69,EUR,CUST003
8176,2020-09-02,7000,2823.37,EUR,CUST012
8177,2025-07-14,6000,3610.94,EUR,CUST006
8178,2021-04-20,6000,3330.46,EUR,CUST017
8179,2024-03-02,6000,3041.15,EUR,CUST012
8180,2021-02-03,6000,4700.85,EUR,CUST013
8181,2023-05-24,7000,669.34,EUR,CUST016
8182,2019-11-13,6000,1277.37,EUR,CUST012
8183,2021-08-27,7000,3739.11,EUR,CUST019
8184,2023-03-03,7000,2308.57,EUR,CUST005
8185,2023-07-29,7000,2222.76,EUR,CUST016
8186,2021-03-28,6000,1283.28,EUR,CUST008
8187,2023-12-04,6000,3789.83,EUR,CUST010
8188,2022-02-21,7000,3829.82,EUR,CUST009
8189,2021-05-25,6000,597.31,EUR,CUST012
8190,2023-11-06,7000,1792.67,EUR,CUST012
8191,2020-12-24,6000,3383.61,EUR,CUST018
8192,2023-04-24,6000,4153.89,EUR,CUST015
8193,2023-02-05,6000,4576.1,EUR,CUST008
8194,2020-03-05,6000,2380.9,EUR,CUST016
8195,2024-01-23,6000,1477.47,EUR,CUST017
8196,2020-02-05,6000,3314.57,EUR,CUST017
8197,2023-04-30,6000,578.81,EUR,CUST002
8198,2020-12-10,7000,4144.1,EUR,CUST003
8199,2023-05-05,7000,666.05,EUR,CUST009
8200,2021-12-16,7000,4307.66,EUR,CUST013
8201,2022-04-01,7000,566.22,EUR,CUST014
8202,2025-03-09,6000,2047.45,EUR,CUST002
8203,2019-12-28,7000,2686.01,EUR,CUST016
8204,2022-12-16,6000,1190.21,EUR,CUST016
8205,2023-12-07,7000,606.34,EUR,CUST008
8206,2019-12-23,6000,153.59,EUR,CUST010
8207,2021-01-24,7000,1067.41,EUR,CUST003
8208,2020-01-12,7000,338.28,EUR,CUST020
8209,2024-01-06,6000,4398.55,EUR,CUST005
8210,2020-05-29,7000,3827.35,EUR,CUST015
8211,2023-08-04,6000,4254.16,EUR,CUST003
8212,2025-03-13,7000,3619.78,EUR,CUST010
8213,2020-06-16,7000,4097.38,EUR,CUST005
8214,2022-11-06,6000,3403.06,EUR,CUST002
8215,2023-06-10,7000,342.69,EUR,CUST013
8216,2023-08-04,6000,413.19,EUR,CUST006
8217,2024-01-23,6000,4625.22,EUR,CUST013
8218,2022-08-22,7000,2320.76,EUR,CUST019
8219,2022-10-30,6000,4607.02,EUR,CUST004
8220,2024-10-21,6000,1166.62,EUR,CUST004
8221,2023-06-13,6000,4067.77,EUR,CUST009
8222,2023-05-04,6000,4477.61,EUR,CUST001
8223,2025-01-08,7000,4513.36,EUR,CUST007
8224,2021-07-26,6000,2867.96,EUR,CUST008
8225,2023-09-13,7000,2384.83,EUR,CUST018
8226,2024-12-15,7000,3843.3,EUR,CUST010
8227,2024-12-11,7000,1619.3,EUR,CUST013
8228,2023-03-17,6000,1086.99,EUR,CUST011
8229,2022-12-11,7000,3044.89,EUR,CUST001
8230,2020-05-06,6000,3792.28,EUR,CUST016
8231,2025-09-10,7000,992.78,EUR,CUST001
8232,2025-03-11,7000,1496.11,EUR,CUST016
8233,2022-10-27,6000,1071.97,EUR,CUST008
8234,2023-01-10,6000,2241.79,EUR,CUST008
8235,2025-07-14,6000,258.65,EUR,CUST010
8236,2023-08-16,6000,766.6,EUR,CUST015
8237,2020-02-25,6000,4725.53,EUR,CUST015
8238,2020-05-08,6000,4211.36,EUR,CUST015
8239,2021-09-26,7000,4321.19,EUR,CUST001
8240,2023-06-05,6000,1998.37,EUR,CUST005
8241,2023-08-28,6000,2954.93,EUR,CUST013
8242,2025-09-10,7000,261.62,EUR,CUST002
8243,2024-11-24,7000,2545.85,EUR,CUST006
8244,2022-08-02,6000,3293.27,EUR,CUST001
8245,2023-01-27,6000,4878.04,EUR,CUST010
8246,2021-08-17,6000,592.42,EUR,CUST017
8247,2025-05-30,6000,2587.68,EUR,CUST014
8248,2024-02-20,6000,3563.93,EUR,CUST004
8249,2020-04-22,6000,1705.56,EUR,CUST008
8250,2019-12-20,7000,4942.02,EUR,CUST020
8251,2020-01-07,7000,3963.5,EUR,CUST020
8252,2019-12-25,6000,3851.91,EUR,CUST017
8253,2022-06-02,7000,888.76,EUR,CUST013
8254,2020-08-11,7000,1907.45,EUR,CUST002
8255,2024-12-14,6000,872.6,EUR,CUST006
8256,2025-04-09,7000,960.48,EUR,CUST013
8257,2022-02-09,7000,3522.22,EUR,CUST016
8258,2025-08-08,6000,911.67,EUR,CUST013
8259,2021-09-06,7000,4216.92,EUR,CUST011
8260,2024-07-25,6000,1299.83,EUR,CUST008
8261,2020-09-27,7000,1836.34,EUR,CUST003
8262,2023-03-21,7000,4913.61,EUR,CUST019
8263,2025-04-08,7000,3660.76,EUR,CUST013
8264,2024-11-17,7000,3831.46,EUR,CUST005
8265,2021-02-13,6000,338.69,EUR,CUST004
8266,2021-11-12,6000,1441.64,EUR,CUST005
8267,2022-03-13,6000,4165.37,EUR,CUST003
8268,2024-08-18,6000,1255.64,EUR,CUST020
8269,2023-04-29,6000,1370.89,EUR,CUST004
8270,2025-09-06,7000,1249.24,EUR,CUST012
8271,2024-07-20,6000,1713.37,EUR,CUST010
8272,2022-09-16,6000,4745.44,EUR,CUST003
8273,2023-04-15,6000,1607.09,EUR,CUST006
8274,2021-09-06,7000,1535.86,EUR,CUST010
8275,2020-06-28,7000,1828.38,EUR,CUST009
8276,2019-10-04,6000,1135.45,EUR,CUST005
8277,2021-01-15,6000,2599.79,EUR,CUST017
8278,2021-01-05,6000,4248.67,EUR,CUST005
8279,2025-05-07,6000,4874.61,EUR,CUST006
8280,2022-06-20,7000,4579.63,EUR,CUST018
8281,2024-12-21,7000,3404.9,EUR,CUST014
8282,2020-01-27,6000,307.25,EUR,CUST008
8283,2025-05-07,6000,4770.19,EUR,CUST005
8284,2022-08-31,6000,1129.52,EUR,CUST003
8285,2023-11-30,7000,1130.64,EUR,CUST019
8286,2020-11-29,6000,1991.04,EUR,CUST011
8287,2019-10-13,7000,2068.37,EUR,CUST004
8288,2022-01-28,6000,4836.58,EUR,CUST010
8289,2020-04-22,7000,3489.9,EUR,CUST008
8290,2025-04-10,7000,3650.54,EUR,CUST017
8291,2024-11-21,7000,621.74,EUR,CUST010
8292,2025-02-20,7000,4109.02,EUR,CUST005
8293,2023-03-30,6000,2703.51,EUR,CUST012
8294,2020-03-07,7000,3389.71,EUR,CUST007
8295,2023-09-06,6000,2879.68,EUR,CUST017
8296,2025-05-13,6000,2095.33,EUR,CUST009
8297,2024-10-17,7000,4991.8,EUR,CUST009
8298,2023-09-27,6000,3621.98,EUR,CUST001
8299,2024-04-18,6000,3257.93,EUR,CUST004
8300,2021-05-22,6000,1658.31,EUR,CUST003
8301,2022-07-21,6000,4738.13,EUR,CUST016
8302,2023-03-17,6000,851.17,EUR,CUST007
8303,2020-06-30,7000,4061.3,EUR,CUST007
8304,2024-05-28,7000,2754.7,EUR,CUST010
8305,2022-01-17,6000,592.16,EUR,CUST002
8306,2025-07-24,7000,2813.55,EUR,CUST016
8307,2022-01-17,6000,3470.75,EUR,CUST010
8308,2021-03-14,7000,4876.47,EUR,CUST005
8309,2023-06-21,6000,905.51,EUR,CUST006
8310,2021-11-08,7000,2677.39,EUR,CUST019
8311,2025-06-15,6000,4721.68,EUR,CUST006
8312,2024-04-14,7000,3141.91,EUR,CUST018
8313,2020-10-28,7000,4480.71,EUR,CUST006
8314,2024-07-17,7000,3093.33,EUR,CUST018
8315,2020-12-17,6000,2862.2,EUR,CUST004
8316,2021-06-30,7000,1662.03,EUR,CUST007
8317,2020-06-25,6000,3128.79,EUR,CUST001
8318,2023-05-18,7000,2591.65,EUR,CUST006
8319,2020-03-25,6000,3651.46,EUR,CUST019
8320,2023-11-15,6000,3325.07,EUR,CUST019
8321,2024-01-13,7000,2896.24,EUR,CUST015
8322,2024-07-07,7000,3717.4,EUR,CUST013
8323,2025-05-18,7000,353.03,EUR,CUST013
8324,2023-05-21,6000,3310.49,EUR,CUST013
8325,2025-05-06,7000,2071.69,EUR,CUST001
8326,2023-08-13,6000,4414.71,EUR,CUST016
8327,2024-11-28,6000,3402.36,EUR,CUST005
8328,2023-05-30,7000,4160.05,EUR,CUST013
8329,2025-05-05,7000,3578.08,EUR,CUST004
8330,2020-03-03,6000,2138.6,EUR,CUST012
8331,2020-01-19,6000,3645.06,EUR,CUST008
8332,2021-07-08,6000,2898.43,EUR,CUST004
8333,2021-03-07,7000,1229.67,EUR,CUST017
8334,2022-09-29,6000,4020.39,EUR,CUST002
8335,2021-08-06,7000,3785.46,EUR,CUST005
8336,2019-10-21,7000,2753.97,EUR,CUST001
8337,2020-10-15,7000,4063.52,EUR,CUST014
8338,2020-06-29,6000,3543.35,EUR,CUST013
8339,2024-09-24,6000,329.06,EUR,CUST012
8340,2021-06-06,6000,1343.45,EUR,CUST003
8341,2020-07-02,7000,4869.65,EUR,CUST013
8342,2022-01-12,7000,3620.77,EUR,CUST005
8343,2023-05-15,6000,2911.09,EUR,CUST012
8344,2024-02-16,6000,2827.95,EUR,CUST015
8345,2023-06-27,7000,2992.55,EUR,CUST003
8346,2023-12-02,6000,1826.85,EUR,CUST001
8347,2022-09-16,7000,3226.82,EUR,CUST004
8348,2025-08-20,7000,4829.32,EUR,CUST003
8349,2023-09-29,6000,2235.77,EUR,CUST003
8350,2023-03-03,6000,2578.39,EUR,CUST005
8351,2019-12-13,7000,2999.59,EUR,CUST016
8352,2022-12-11,6000,2571.14,EUR,CUST007
8353,2023-03-20,7000,1620.57,EUR,CUST018
8354,2020-02-25,7000,3163.58,EUR,CUST017
8355,2023-08-29,7000,110.85,EUR,CUST002
8356,2022-03-10,7000,4298.61,EUR,CUST017
8357,2025-03-14,6000,764.37,EUR,CUST015
8358,2025-07-03,6000,4816.48,EUR,CUST018
8359,2023-04-06,7000,817.95,EUR,CUST010
8360,2022-01-04,6000,1583.1,EUR,CUST007
8361,2022-02-25,7000,3417.71,EUR,CUST020
8362,2022-10-05,7000,1226.98,EUR,CUST019
8363,2022-09-20,6000,1722.9,EUR,CUST011
8364,2020-12-26,7000,4419.16,EUR,CUST013
8365,2025-03-12,7000,2399.52,EUR,CUST017
8366,2023-11-27,7000,662.45,EUR,CUST005
8367,2024-02-08,6000,2281.83,EUR,CUST018
8368,2021-11-05,6000,4167.8,EUR,CUST018
8369,2021-12-12,6000,2654.92,EUR,CUST003
8370,2019-11-18,6000,2683.64,EUR,CUST009
8371,2022-10-28,6000,314.6,EUR,CUST015
8372,2023-02-04,6000,2582.39,EUR,CUST010
8373,2024-04-29,7000,240.0,EUR,CUST009
8374,2023-09-02,6000,1435.02,EUR,CUST011
8375,2023-08-10,7000,1904.12,EUR,CUST015
8376,2025-01-11,7000,1870.32,EUR,CUST015
8377,2021-02-16,6000,4896.38,EUR,CUST003
8378,2020-09-11,6000,442.61,EUR,CUST017
8379,2020-11-05,6000,1651.85,EUR,CUST018
8380,2020-03-17,6000,2137.09,EUR,CUST004
8381,2025-02-01,6000,1922.55,EUR,CUST013
8382,2022-07-19,6000,4598.36,EUR,CUST016
8383,2022-10-13,7000,3006.84,EUR,CUST013
8384,2020-12-16,6000,3826.07,EUR,CUST012
8385,2022-09-19,7000,2177.03,EUR,CUST013
8386,2023-05-13,7000,2649.06,EUR,CUST005
8387,2020-11-11,7000,2534.2,EUR,CUST008
8388,2024-08-01,6000,733.77,EUR,CUST008
8389,2022-08-04,6000,4920.13,EUR,CUST018
8390,2024-10-31,6000,4581.28,EUR,CUST004
8391,2021-10-08,7000,2133.28,EUR,CUST005
8392,2022-10-25,7000,3455.23,EUR,CUST015
8393,2021-06-30,6000,2455.68,EUR,CUST014
8394,2022-02-05,6000,2909.77,EUR,CUST005
8395,2024-10-14,6000,1170.46,EUR,CUST004
8396,2023-11-01,7000,418.26,EUR,CUST003
8397,2020-02-04,6000,2775.62,EUR,CUST003
8398,2020-09-26,6000,4803.87,EUR,CUST015
8399,2021-12-17,7000,1194.85,EUR,CUST019
8400,2020-06-09,7000,2295.14,EUR,CUST012
8401,2020-03-15,6000,3994.22,EUR,CUST010
8402,2023-04-26,6000,4669.65,EUR,CUST019
8403,2020-07-16,6000,4579.48,EUR,CUST011
8404,2022-11-08,7000,4249.06,EUR,CUST006
8405,2024-05-01,7000,4636.83,EUR,CUST018
8406,2021-08-22,7000,3939.62,EUR,CUST003
8407,2023-04-18,7000,1622.8,EUR,CUST005
8408,2020-01-08,6000,4881.19,EUR,CUST011
8409,2022-10-26,6000,1235.92,EUR,CUST002
8410,2024-05-29,6000,4158.18,EUR,CUST020
8411,2020-04-27,6000,239.45,EUR,CUST006
8412,2024-10-30,6000,635.75,EUR,CUST020
8413,2023-01-17,7000,2380.76,EUR,CUST004
8414,2023-08-27,6000,931.91,EUR,CUST016
8415,2023-01-02,6000,2265.14,EUR,CUST018
8416,2019-12-07,6000,3875.17,EUR,CUST015
8417,2024-11-26,6000,4002.41,EUR,CUST007
8418,2020-01-23,6000,619.33,EUR,CUST019
8419,2024-10-20,7000,3977.92,EUR,CUST007
8420,2025-08-09,7000,4689.17,EUR,CUST010
8421,2022-08-02,6000,4844.31,EUR,CUST004
8422,2020-02-08,7000,2378.01,EUR,CUST004
8423,2019-10-26,6000,3336.82,EUR,CUST014
8424,2019-10-18,6000,4760.11,EUR,CUST018
8425,2022-01-12,7000,4004.23,EUR,CUST007
8426,2021-02-09,7000,2062.95,EUR,CUST017
8427,2020-12-02,6000,1178.18,EUR,CUST005
8428,2020-01-14,6000,3197.05,EUR,CUST018
8429,2019-10-28,6000,1302.13,EUR,CUST015
8430,2024-09-30,6000,4504.41,EUR,CUST014
8431,2022-12-20,6000,2956.92,EUR,CUST015
8432,2020-09-05,7000,3609.67,EUR,CUST012
8433,2020-05-29,7000,4610.63,EUR,CUST020
8434,2023-04-16,7000,756.15,EUR,CUST005
8435,2022-06-07,7000,4001.48,EUR,CUST015
8436,2021-07-10,6000,4927.96,EUR,CUST017
8437,2021-08-03,6000,2942.21,EUR,CUST009
8438,2021-09-24,6000,4104.99,EUR,CUST012
8439,2025-08-01,7000,4485.64,EUR,CUST005
8440,2019-11-09,7000,2798.56,EUR,CUST002
8441,2022-01-01,6000,140.97,EUR,CUST005
8442,2023-12-16,6000,227.21,EUR,CUST011
8443,2022-09-10,6000,639.99,EUR,CUST004
8444,2024-06-29,7000,2687.92,EUR,CUST006
8445,2022-07-07,6000,3973.17,EUR,CUST004
8446,2020-05-04,7000,647.59,EUR,CUST005
8447,2025-04-27,7000,3819.14,EUR,CUST015
8448,2024-09-28,7000,3323.81,EUR,CUST018
8449,2023-01-08,6000,1585.17,EUR,CUST020
8450,2020-08-12,7000,139.05,EUR,CUST014
8451,2025-07-07,7000,2387.18,EUR,CUST004
8452,2022-08-08,7000,2249.63,EUR,CUST019
8453,2024-11-18,6000,3120.64,EUR,CUST002
8454,2021-12-04,7000,259.68,EUR,CUST019
8455,2020-10-30,6000,737.3,EUR,CUST008
8456,2025-08-04,7000,4883.8,EUR,CUST005
8457,2022-05-12,6000,432.9,EUR,CUST018
8458,2025-01-04,7000,2634.06,EUR,CUST012
8459,2023-10-16,6000,319.94,EUR,CUST017
8460,2025-01-16,6000,3158.34,EUR,CUST009
8461,2023-06-01,7000,3624.09,EUR,CUST009
8462,2022-08-23,7000,2198.22,EUR,CUST006
8463,2020-10-11,7000,4709.89,EUR,CUST003
8464,2023-12-31,6000,4991.81,EUR,CUST014
8465,2022-04-05,7000,4807.23,EUR,CUST001
8466,2023-11-29,6000,3018.69,EUR,CUST012
8467,2023-03-24,7000,322.94,EUR,CUST004
8468,2023-07-22,7000,339.98,EUR,CUST018
8469,2021-05-03,7000,2616.31,EUR,CUST014
8470,2023-10-30,6000,1047.37,EUR,CUST010
8471,2020-07-21,6000,2366.3,EUR,CUST005
8472,2020-09-25,6000,2257.73,EUR,CUST013
8473,2022-08-29,7000,1644.66,EUR,CUST001
8474,2025-03-23,6000,4034.04,EUR,CUST020
8475,2023-11-21,7000,2264.62,EUR,CUST017
8476,2023-01-03,6000,4780.0,EUR,CUST016
8477,2024-05-22,7000,2536.91,EUR,CUST012
